Twitter ID;User Name;Sex;SID 1;SID 2;SID 3;SID 4;SID 5;;;0;1;2;3;4;5;TASK
obioneagain;Oberdan Pasqualini;M;1;1;1;3;1;;;0;0;0;0,6;0;0;T2P5
ruggerocastell1;Ruggero #facciamorete;M;0;0;0;0;0;SX-NO 1;;0,8;0,8;0,8;0;0,8;0,8;T2P5
caritas_milano;Caritas Ambrosiana;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
GaryBaldi12;Il dottore dei Numeri;M;0;0;0;4;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
Chri_Grasso;Christian Grasso;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Raffael62369777;Raffaele;M;0;0;0;2;0;SX;;0,6;0,6;0,6;0;0,6;0,6;T2P5
DespotaIl;Il Despota 🇮🇹;M;1;1;3;1;1;;;0;0;0;0,6;0;0;T2P5
muttian;Antonio Mutti;M;0;0;0;0;2;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
AlessandroZuti;Alessandro Zuti;M;0;0;0;0;0;NON ESISTE;;0,8;0,8;0,8;0;0,8;0,8;T2P5
il_mente;ilMenteGatto;M;5;5;5;5;0;DX;;0;0;0;0;0;0;T2P5
PierpaoloPartip;Pierpaolo Partipilo;M;0;0;1;0;0;NO 2-3-NO 2-4;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
MauroConver;mauro conver;M;0;0;0;0;0;NC (TWEET VECCHI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Rosario61387709;Rosario;M;0;0;0;0;0;NO 0-NO 1-NO 1-3;;0,8;0,8;0,8;0;0,8;0,8;T2P5
EmilioBatti;Emilio Battista;M;0;0;0;0;0;NC (TWEET VECCHI);;0,8;0,8;0,8;0;0,8;0,8;T2P5
BoyoBrescia;Brescia Boyo;M;2;2;0;2;2;tweet vecchi;;0,2;0,2;0,2;0;0,2;0,2;T2P5
andrea_ennio;Andrea Morciano;M;0;0;0;2;0;NO 0-NO 1;;0,6;0,6;0,6;0;0,6;0,6;T2P5
Astrea62;Astrea;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
ALigioi;ANNA RITA LI GIOI;F;2;2;1;2;2;;;0;0;0;0,2;0;0;T2P5
GuidiSanMarino;Daniele Guidi;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
2309mail;SenzaFiltro;M;3;3;3;3;1;;;0;0;0;0;0;0;T2P5
peppecaridi;Peppe Caridi;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
giorgiobetti1;Giorgio Betti;M;1;1;1;3;1;;;0;0;0;0,6;0;0;T2P5
Simone11823747;Simone;M;1;1;1;1;3;;;0;0;0;0,8;0;0;T2P5
Gerlandovalenti;Il Sir JV;M;4;4;4;5;4;;;0;0;0;0;0;0;T2P5
franco11566379;fracno;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Pishi235;Pishi;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
GloriaShankari;Gloria#Shankari;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
bobcat09869198;bob cat;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
vizzent;Marco Subert;M;0;0;0;0;0;NC (tweet vecchi)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
AngeloVincenzo5;Angelo Vincenzo Grasso;M;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
EmAvEc14;Ema;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
mr_labeffa;scaramouche;M;0;0;0;0;5;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Albertoll10;Albertol. #elezionisubito;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
DanielDonnini;Daniel 🇮🇹 丹尼尔;M;1;1;4;1;1;;;0;0;0;0,6;0;0;T2P5
SareiIO;Ambrosia;U;1;1;1;3;0;DX;;0;0;0;0,6;0;0;T2P5
MrosariaColetti;MRosaria Coletti;F;5;5;5;5;5;;;0;0;0;0;0;0;T2P5
PatriziaTorrisi;Torrisi Patrizia;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
24Mattino;24 Mattino;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
MariaGr00981216;Maria Grazia di vetta;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
AndreaSerri17;Andrea Serri;M;2;2;2;2;5;;;0;0;0;0;0;0;T2P5
mascellable;Marco Cardinali;M;1;1;3;1;1;;;0;0;0;0,6;0;0;T2P5
Adalber83049373;Adalberto de’Bartolomeis;M;0;0;0;0;0;DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
omsicap;Omsicap;U;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Nicola9h;Nicola;M;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
Gitto80092925;Gitto De Cor;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Aliautonomie;ALI - Autonomie Locali Italiane;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Neroblu13;curva nord #cn69;U;0;0;0;3;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
Sputnik26603174;Sputnik;U;0;0;0;0;0;NC (CONTRO TUTTI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
friuliandiego;Diego - Friulian Conservative;M;0;0;1;1;0;DX;;0,4;0,4;0,4;0,4;0,4;0,4;T2P5
gianlutricarico;Gianluca L Tricarico;M;0;0;0;0;0;NC (tweet vecchi);;0,8;0,8;0,8;0;0,8;0,8;T2P5
AndreaSotti17;andrea sottilotta;M;5;5;5;5;5;;;0;0;0;0;0;0;T2P5
clazua61;Claudio Zuanon;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Cocomax87925102;Cocomax;M;0;0;0;0;0;NC (NSFW)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
selmge1;selmge;U;0;0;0;0;0;NO DX-DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
andy77car;Andrea Carbonari;M;0;0;0;0;0;NC (tweet vecchi);;0,8;0,8;0,8;0;0,8;0,8;T2P5
RoccoTodero;Rocco Todero;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
MicheleValinoti;Michele Valinoti;M;0;0;0;0;0;PRIVATO;;0,8;0,8;0,8;0;0,8;0,8;T2P5
nicolaoliva;Nicola Oliva;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
espociro74;Ciro Esposito;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Paolo58835482;Paolo;M;4;4;4;4;0;NC;;0;0;0;0;0;0;T2P5
WelfarWelfare;WELFARE;U;0;0;0;0;0;NON ESISTE;;0,8;0,8;0,8;0;0,8;0,8;T2P5
FrancescoTavia1;Letaviano;M;4;4;4;4;4;;;0;0;0;0;0;0;T2P5
ADezzola;Antonio Dezzola;M;0;0;0;0;0;NO 1-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
IlNanoBrontolo;Brontolo;M;2;2;2;2;0;SX;;0;0;0;0;0;0;T2P5
senciviche;Sentinelle Civiche;U;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
AlbaViola7;Alba Viola;F;0;0;0;2;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
mimmoambrosanio;Domenico;M;1;1;1;1;0;DX;;0;0;0;0,8;0;0;T2P5
DomiziGiancarlo;giancarlo domizi;M;0;0;0;2;0;NO DX-NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
brulaky1;nobiltà e spacchiamento;U;0;0;0;0;0;NC (solo foto);;0,8;0,8;0,8;0;0,8;0,8;T2P5
AshtonColto;Ash Colto (Rockin' Robin-tweet, tweet);U;1;1;1;1;0;DX;;0;0;0;0,8;0;0;T2P5
Roberta78022886;Ro Beh;F;0;0;0;0;0;NO DX-NO 1/3-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
vinci3375;vincenzo salerno;M;0;0;0;0;0;NO 1-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
AlessiaFabio3;fabio de giusti;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
fabiofal;Fabio Falzea;M;0;0;0;0;0;NC -NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
destra_centro;CentroDestraItalia;U;0;0;0;0;0;DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
f_innocenzi;Francesca Innocenzi;F;0;0;0;1;0;NC;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
RosarioDAvino61;Rosario D'Avino;M;0;0;0;2;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
Flavio63447566;Flavio;M;0;0;0;2;0;NO DX-NO 1/3;;0,6;0,6;0,6;0;0,6;0,6;T2P5
AntonelloCLeone;Antonello C. Leone;M;1;0;0;5;1;DX;;0,4;0,4;0,4;0,2;0,4;0,4;T2P5
giacomarro;Giuseppe Giacomarro;M;5;5;5;5;0;NC;;0;0;0;0;0;0;T2P5
Anila23145136;Anila;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
AndreettaMax;max andreetta;M;0;0;0;0;0;NO DX-NO 1-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
carlossartori19;carlos sartori;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
stefanoocortii;Stefano Corti;M;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
CorduaRino;Rino Cordua;M;1;1;5;1;1;;;0;0;0;0,6;0;0;T2P5
GSettepani;Giuseppe Settepani;M;0;0;0;0;0;NO DX-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
FbCataldo;Giuseppe Cataldo 🇮🇹 #Bibbiano #iostoconicurdi;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Gianluc42631703;Gianluca 71;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
MarcoPortello;MARCO PORTELLO;M;1;1;1;1;0;NC;;0;0;0;0,8;0;0;T2P5
Laura08819934;GIUSTIZIA;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Ruzzet3;Ruzzet;U;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Giovann01155252;Giovanni Francisetti;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
DavideGBianchi;Davide G. Bianchi;M;0;0;0;0;0;NC (TWEET VECCHI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Omar_b93;Omar Bau;M;1;1;1;2;1;;;0;0;0;0,6;0;0;T2P5
trainto8;tonio;M;0;0;0;0;0;NC (TWEET VECCHI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
FlindersLn;Flinders Lane;U;0;0;0;0;0;NO 1- NO 5-NC (TWEET VECCHI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
EnricoPani1;Enrico Pani;M;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
buxenos;luigi;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
arvill21;Arvill21;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
I_m_Mele;Alessandro Melega;M;0;0;0;5;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
sfanculante;Informatore Anti-Conte;U;0;0;1;1;0;DX;;0,4;0,4;0,4;0,4;0,4;0,4;T2P5
CornagoFederico;federicoCornago;M;1;1;0;1;1;DX;;0,2;0,2;0,2;0,6;0,2;0,2;T2P5
marta_mataloni;Marta Mataloni;F;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
ladytakumino;Marilù#facciamorete 🇪🇺🇮🇹🏳️‍🌈;F;4;2;2;2;2;;;0;0;0;0;0;0;T2P5
Ghost31167326;Ghost;U;0;0;4;0;0;3 (?)-NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
SanzioSalvatore;Salvatore Sanzio;M;0;0;1;0;0;NC;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
michybarbarino;Michela Barbarino;F;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
LiveWorld45;Live World;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
batterista1969;stefano costantini;M;0;0;0;0;0;NC (TWEET VECCHI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
CostruireInsie;COSTRUIRE INSIEME;U;0;0;0;0;0;NC-DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
pascelupo;Robi Pascelupo Art;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
nzuanzu;Didi Nzuanzu;F;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
Marilen72887147;titty;F;0;0;0;0;0;NC(TWEET VECCHI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Claudio91948264;Claudio🇮🇹🇮🇹🇮🇹;M;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
nicobarattaFG;Nico Baratta;M;0;0;0;1;0;"DX
 -DX";;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
MazzellMaurizio;Maurizio Mazzella;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Twilux1;Twilux;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Lore642000;Il mugnaio;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
MariaLuisaBor16;Sole Marilu';F;0;1;1;1;1;NC;;0,2;0,2;0,2;0,6;0,2;0,2;T2P5
Renzo66222653;Renzo;M;1;1;0;1;1;DX;;0,2;0,2;0,2;0,6;0,2;0,2;T2P5
ArcuriGabri;Gabriele21;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
MarinaTortora1;Marina Tortora;F;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
djgogi;Goran Djukic;M;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
Kerygma46;kerygma;M;0;0;0;1;0;NC-DX;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
Fabio3;Fabio Barbaglio;M;0;0;0;0;0;NC (TWEET VECCHI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
jolandanina;Jolandanina;F;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
acquario14;AN CAS;U;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
GiuseppeCasco88;Giuseppe Cascone;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
CiroGiuliano3;Ciro Giuliano;M;0;0;0;0;0;"CASAPOUND-DX
 -DX";;0,8;0,8;0,8;0;0,8;0,8;T2P5
AdemiElmedin;Elmedin Ademi;M;0;0;0;0;0;NO DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
RickInTheSun;Riccardo Esposito;M;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
GreeC_;Greta;F;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
PerisiMarco;marco. perisi torre;M;0;0;0;1;0;DUX-NC;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
EnzoBertocci;Enzo Bertocci;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Mr_Santoro51;Mario Santoro;M;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
Dustin40359262;Dustin;M;0;1;1;1;1;NC;;0,2;0,2;0,2;0,6;0,2;0,2;T2P5
MaelaPolo;Maela Polo;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
ClaudiaGargiu11;Claudia Gargiulo;F;0;0;0;0;0;SOSPESO;;0,8;0,8;0,8;0;0,8;0,8;T2P5
wi2l_;will;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
forexauditor;ForexandCryptoAuditor;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Antonio93167234;Antonio Conversano;M;0;3;3;3;3;DX;;0,2;0,2;0,2;0;0,2;0,2;T2P5
GabriellaAlbor1;Gabriella Alborali;F;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
Massimi12763606;Massimiliano;M;0;0;3;1;0;DX;;0,4;0,4;0,4;0,2;0,4;0,4;T2P5
wajdibk;W. BOUKHALIL;U;0;0;0;0;0;NC-DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
peppino_franco;Peppino Franco;M;5;5;5;5;5;;;0;0;0;0;0;0;T2P5
DarioSanna;Dario Sanna;M;0;0;0;5;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
enrica_palma;gea de nittis;F;3;1;1;1;1;;;0;0;0;0,6;0;0;T2P5
BellomoAlexis;AlexisBellomo;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
massimoscivitel;m.saggia civitelli;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
GiuseppiConte;Giuseppi Conte;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
FabrizioCrimi;Fabrizio Crimi;M;5;5;5;5;5;;;0;0;0;0;0;0;T2P5
claudio_marro;Claudio Marro;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
acarlitosway;andrea carlini;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
noire_ele;Ele.Noire💋;F;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
delfrancosimone;Simone Del Franco;M;0;0;0;0;0;NC (TWEET VECCHI)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
annazizzolega;Anna 🇮🇹;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
tullio34393092;tullio;M;0;2;2;2;2;NC;;0,2;0,2;0,2;0;0,2;0,2;T2P5
Elisa34012803;Elisa;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
eusabbate;Eusabbate;M;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
rasoiatediOccam;rasoiate di Occam;M;0;0;0;4;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
Marcelluss111;Marcello;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
sebspada;Sebastiano Spada;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
tiberipino;Pino;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Quintarelli_A;Alessandro Quintarelli 🇮🇹;M;3;1;1;1;1;;;0;0;0;0,6;0;0;T2P5
ruggeroseccia;Ruggero Seccia;M;0;0;0;0;0;NC (tweet vecchi)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
AngelaSileo;Angela Sileo;F;5;5;5;5;5;;;0;0;0;0;0;0;T2P5
natnbnat;Nat;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
mezzosoldatoun1;#Elloco🇮🇹🇮🇹🇮🇹;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
feno20001;feno2000;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Rayssa66391239;Rayssa;F;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
dottantoniolom1;Antonio  🇮🇹🇮🇹 il duro e puro;M;0;0;0;0;0;NC-DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Simone23916445;Simone;M;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
matteopio18;Matteo Cerone;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Simone_Perboni;Simone Perboni;M;0;0;0;0;0;NC (tweet vecchi)-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
RobertoMaritan4;Roberto Maritan;M;0;0;0;0;0;NO 1-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
machinagrifeo;machinagrifeo;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Nicola3005;Nicola;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
picotto48;alfabeta;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Motorsportitaly;Motorsport Maranello;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Destradipopolo2;Destra di Popolo;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Alessio_Nastro;Alessio Nastro 🇮🇹 🇬🇷 🇬🇧;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
EJijji;el jijji;U;0;0;0;0;0;NON ESISTE;;0,8;0,8;0,8;0;0,8;0,8;T2P5
niccogusso;Niccolò Gusso;M;0;0;0;0;0;NC-DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
buscagio;busca giovanni;M;0;0;0;0;0;NC-DX;;0,8;0,8;0,8;0;0,8;0,8;T2P5
LIndifferente1;Lo spigolo;U;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
AntonioGCino76;Antonio Giuseppe Cinolauro;M;0;1;1;1;1;NC;;0,2;0,2;0,2;0,6;0,2;0,2;T2P5
bastiano56;giuliano bastianello;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
NotarioVincenzo;Notario Vincenzo;M;1;1;3;1;1;;;0;0;0;0,6;0;0;T2P5
studiosaviello;Valentina Saviello;F;0;0;0;0;0;SX-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Albino37136633;Albino;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
GallicchioRose1;Gallicchio Rosetta;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Guendal52177841;Guendalina;F;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
sergiocarettoni;Sergio Carettoni;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
6Stars13;6Stars⭐️⭐️⭐️⭐️⭐️+⭐️;U;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
leoneffe;Leonardo F.;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
kekkocadoni1983;Kekko Cadoni;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
GrattoDanny;Danny Gratto;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Teresit93240733;Teresita;F;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Francesco_M95;Francesco Marrara;M;0;0;0;1;0;NC;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
SalvoMartino93;Salvatore Martino;M;0;0;5;4;0;NC;;0,4;0,4;0,4;0;0,4;0,4;T2P5
marco72839376;marco;M;0;0;0;0;0;NON ESISTE;;0,8;0,8;0,8;0;0,8;0,8;T2P5
ernesto_casara;Ernesto Casara;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
19561224;mariana dumitru;F;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
Findor8;Findor;U;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
SocialeDestra;🅓🅔🅢🅣🅡🅐 🅢🅞🅒🅘🅐🅛🅔;U;3;3;3;3;3;;;0;0;0;0;0;0;T2P5
carlovittorio2;carlovittorio;M;3;1;1;1;1;;;0;0;0;0,6;0;0;T2P5
HainealaRobert;Robert Alexandru Haineala;M;0;0;0;2;0;NO DX;;0,6;0,6;0,6;0;0,6;0,6;T2P5
il_duca_nero;Il Duca Nero;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
fabio67seaitaly;Fabio;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
IUccido;JAQUES DE' MOLAY;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
wlafiga_fun1;wlafiga_fun;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
Ross5716;Ross57;U;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
MattOrenzi1;Matt O'renzi;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
mazzotti77;Nicola Mazzotti77;M;0;0;2;5;0;NC;;0,4;0,4;0,4;0;0,4;0,4;T2P5
PCampanozzi;PaoloCampanozzi;M;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
AlDistefano1;Alessandro DiStefano;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
sDefilippio;Sebastian De Filippi;M;0;0;0;0;0;PROTETTO;;0,8;0,8;0,8;0;0,8;0,8;T2P5
LuigiRizzi67;Luigi Rizzi;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
RioloClaudia;Claudia Riolo;F;0;0;0;2;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
pc_71;Paolo;F;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
realRenzoMarcos;Renzo;M;0;0;0;0;0;SX-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
SattaStt;Alessandro_Satta;M;0;0;0;3;0;NC;;0,6;0,6;0,6;0;0,6;0,6;T2P5
SarraLuca73;SarraLuca73;"
";1;0;0;0;0;NC;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
1963_caterina;Caterina Chiofalo;F;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
AndreaToscanoDJ;Andrea Toscano;M;0;0;0;0;0;TWEET VECCHI - NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
paologoppion;Paolo Goppion;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
SICURBOOK;Roberto;M;0;0;0;0;0;"NC
 -NC";;0,8;0,8;0,8;0;0,8;0,8;T2P5
army_toscano;IL FEDERALE2;U;1;0;1;1;1;DX;;0,2;0,2;0,2;0,6;0,2;0,2;T2P5
bettonaradio;Bettonaradio 📡nata 2ooo /2o19 No profit.;U;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
fil_verde;Filippo Verde;M;0;1;0;0;0;NC;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
mgianluca74;Gianluca Marino;M;0;2;0;0;0;NO DX-NO 1;;0,6;0,6;0,6;0;0,6;0,6;T2P5
Lu_clbr;Lucile;F;0;0;0;0;0;NON ITA TWEETS;;0,8;0,8;0,8;0;0,8;0,8;T2P5
WarmenBent;Warmen;M;1;1;1;1;1;;;0;0;0;0,8;0;0;T2P5
damianoamadori;Damiano Amadori;M;1;0;1;1;1;NO SX/4;;0,2;0,2;0,2;0,6;0,2;0,2;T2P5
giuspen;Giuseppe Pennella;M;0;0;0;0;0;NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
francesco_rim;francesco rimmaudo;M;0;0;0;0;0;NO 2-NC;;0,8;0,8;0,8;0;0,8;0,8;T2P5
MBscitech;MBscitech;U;0;0;0;1;0;NC/ 1/3-DX;;0,6;0,6;0,6;0,2;0,6;0,6;T2P5
umby38616863;umby;M;0;3;3;3;3;NC;;0,2;0,2;0,2;0;0,2;0,2;T2P5
OrnellaMirra;ornella mirra;F;2;2;2;2;2;;;0;0;0;0;0;0;T2P5
PatellaRaf;Raffaele Patella;M;0;0;0;0;0;NO 1;;0,8;0,8;0,8;0;0,8;0,8;T2P5
